,Unnamed: 0,name,url,food_details,rating,review_number,longitude,latitude,price,food_category,weighted_rating,rating_group,price_category,rest_details
2189,2189,P kiao thai food restoran good friend,https://foodpanda.my/restaurant/yvnf/p-kiao-thai-food-restoran-good-friend,"['Rice Dishes', 'Asian']",5.0,1,101.7425769,3.1198011,3,Thai,4.46,4.30-4.49,Expensive,"Rice Dishes, Asian"
2190,2190,Bakso pak jawa,https://foodpanda.my/restaurant/ottg/bakso-pak-jawa,"['Meat', 'Asian']",4.7,51,101.7097873,3.0965114,2,Indonesian,4.53,4.50-4.69,Moderate,"Meat, Asian"
2191,2191,Homemade steam rice and soup at wan guan restaurant,https://foodpanda.my/restaurant/ixce/homemade-steam-rice-and-soup-at-wan-guan-restaurant,"['Noodles', 'Chicken', 'Japanese']",0.0,0,101.7077123,3.1021217,2,Chinese,0.0,No rating,Moderate,"Noodles, Chicken, Japanese"
2192,2192,Char koey tiaw corner,https://foodpanda.my/restaurant/kgor/char-koey-tiaw-corner,"['Noodles', 'Rice Dishes', 'Malaysian food']",4.8,8,101.7374449,3.14215336,3,Malay,4.48,4.30-4.49,Expensive,"Noodles, Rice Dishes, Malaysian food"
2193,2193,Azie corner,https://foodpanda.my/restaurant/n9ri/azie-corner,"['Noodles', 'Rice Dishes', 'Malaysian food']",3.8,2026,101.7217347,3.1145154,1,Malay,3.83,below 4.00,Cheap,"Noodles, Rice Dishes, Malaysian food"
2194,2194,Restoran nasi kandar sayat,https://foodpanda.my/restaurant/o8xi/restoran-nasi-kandar-sayat,"['Noodles', 'Chicken', 'Meat', 'Asian']",4.4,1576,101.732086,3.10421,1,Mamak,4.4,4.30-4.49,Cheap,"Noodles, Chicken, Meat, Asian"
2195,2195,Restoran nasi lan kedah cheras,https://foodpanda.my/restaurant/o4zp/restoran-nasi-lan-kedah-cheras,"['Chicken', 'Rice Dishes', 'Malaysian food', 'Asian']",4.4,3140,101.713169,3.100395,3,Malay,4.4,4.30-4.49,Expensive,"Chicken, Rice Dishes, Malaysian food, Asian"
2196,2196,Wasabi viva mall,https://foodpanda.my/restaurant/n4oy/wasabi-viva-mall,"['Japanese', 'Meat']",4.3,491,101.71892535,3.1229525,2,Japanese,4.33,4.30-4.49,Moderate,"Japanese, Meat"
2197,2197,Rendang tok norly,https://foodpanda.my/restaurant/d2xr/rendang-tok-norly,"['Rice Dishes', 'Malaysian food', 'Meat']",3.9,85,101.7138698,3.1048453,3,Malay,4.2,4.00-4.29,Expensive,"Rice Dishes, Malaysian food, Meat"
2198,2198,Ding xiang ge huo guo sky dome hotpot,https://foodpanda.my/restaurant/ojfr/ding-xiang-ge-huo-guo-sky-dome-hotpot,"['Noodles', 'Rice Dishes', 'Seafood', 'Meat', 'Fish', 'Asian']",5.0,2,101.7098682,3.1177621,3,Chinese,4.46,4.30-4.49,Expensive,"Noodles, Rice Dishes, Seafood, Meat, Fish, Asian"
2199,2199,Starbucks viva home ,https://foodpanda.my/restaurant/s3hk/starbucks-viva-home-,"['Cakes', 'Halal', 'Beverages', 'Sandwiches', 'Western']",4.6,956,101.7191314,3.1225428,3,Beverages,4.59,4.50-4.69,Expensive,"Cakes, Halal, Beverages, Sandwiches, Western"
2200,2200,Bakers cottage bandar sri permaisuri,https://foodpanda.my/restaurant/fvzn/bakers-cottage-bandar-sri-permaisuri,"['American', 'Cakes', 'Chicken', 'Halal', 'Malaysian food', 'Desserts', 'Asian']",4.7,65,101.7074736,3.101899,3,Desserts,4.55,4.50-4.69,Expensive,"American, Cakes, Chicken, Halal, Malaysian food, Desserts, Asian"
2201,2201,Mat rock ayam goreng kunyit permaisuri,https://foodpanda.my/restaurant/l4cc/mat-rock-ayam-goreng-kunyit-permaisuri,"['Rice Dishes', 'Malaysian food']",4.4,1766,101.71350244,3.10113499,2,Malay,4.4,4.30-4.49,Moderate,"Rice Dishes, Malaysian food"
2202,2202,Subway southgate,https://foodpanda.my/restaurant/n5oi/subway-southgate,"['Healthy Food', 'Halal', 'Sandwiches', 'Western', 'Fast Food']",4.6,2523,101.710201,3.124981,3,Fast Food,4.59,4.50-4.69,Expensive,"Healthy Food, Halal, Sandwiches, Western, Fast Food"
2203,2203,Kb restoran 2,https://foodpanda.my/restaurant/l2uh/kb-restoran-2,"['Beverages', 'Rice Dishes', 'Malaysian food']",4.6,645,101.7136291,3.1010479,3,Malay,4.58,4.50-4.69,Expensive,"Beverages, Rice Dishes, Malaysian food"
2204,2204,Hery seafood,https://foodpanda.my/restaurant/rwh7/hery-seafood,"['Rice Dishes', 'Malaysian food']",4.4,561,101.7077803,3.0998247,2,Malay,4.41,4.30-4.49,Moderate,"Rice Dishes, Malaysian food"
2205,2205,Marrybrown q avenue,https://foodpanda.my/restaurant/b0rv/marrybrown-q-avenue,"['Halal', 'Fast Food']",4.5,5853,101.7116507,3.09997249,2,Fast Food,4.5,4.50-4.69,Moderate,"Halal, Fast Food"
2206,2206,Restoran nasi lemak royale permaisuri,https://foodpanda.my/restaurant/gkrp/restoran-nasi-lemak-royale-permaisuri,"['Rice Dishes', 'Malaysian food']",4.3,480,101.7071386,3.101536,2,Malay,4.33,4.30-4.49,Moderate,"Rice Dishes, Malaysian food"
2207,2207,Catstea bandar sri permaisuri ,https://foodpanda.my/restaurant/s2fh/catstea-bandar-sri-permaisuri-,['Malaysian food'],4.6,601,101.7132201,3.10121834,1,Beverages,4.58,4.50-4.69,Cheap,Malaysian food
2208,2208,Send noods 12,https://foodpanda.my/restaurant/rnt3/send-noods-12,"['Noodles', 'Beverages', 'Asian']",4.5,2,101.7108605,3.1260073,3,Chinese,4.45,4.30-4.49,Expensive,"Noodles, Beverages, Asian"
2209,2209,3budakgemok original cheras,https://foodpanda.my/restaurant/r5tg/3budakgemok-original-cheras,"['Chicken', 'Rice Dishes', 'Malaysian food']",4.5,5357,101.715549,3.100016,3,Malay,4.5,4.50-4.69,Expensive,"Chicken, Rice Dishes, Malaysian food"
2210,2210,Wmart wbakery,https://foodpanda.my/restaurant/o2nq/wmart-wbakery,['Cakes'],4.6,204,101.711472,3.12342,2,Desserts,4.55,4.50-4.69,Moderate,Cakes
2211,2211,Maya mantras kitchen,https://foodpanda.my/restaurant/xyvs/maya-mantras-kitchen,"['Chicken', 'Rice Dishes', 'Indian', 'Fish']",3.8,36,101.71628889,3.11248154,3,Indian,4.28,4.00-4.29,Expensive,"Chicken, Rice Dishes, Indian, Fish"
2212,2212,Oldtown white coffee sri permaisuri,https://foodpanda.my/restaurant/cq9d/oldtown-white-coffee-sri-permaisuri,"['Beverages', 'Halal', 'Asian']",4.5,517,101.71222559,3.10173889,3,Malaysian,4.49,4.30-4.49,Expensive,"Beverages, Halal, Asian"
2213,2213,King tomyam kitchen,https://foodpanda.my/restaurant/i1ty/king-tomyam-kitchen,"['Noodles', 'Thai', 'Chicken', 'Rice Dishes', 'Soups']",4.3,1643,101.7240472,3.1142668,1,Malay,4.31,4.30-4.49,Cheap,"Noodles, Thai, Chicken, Rice Dishes, Soups"
2214,2214,Pclo cafe at jalan dwitasik,https://foodpanda.my/restaurant/r0e8/pclo-cafe-at-jalan-dwitasik,"['Noodles', 'Ice Cream', 'Chicken', 'Beverages', 'Rice Dishes', 'Pasta', 'Meat', 'Fish']",4.6,165,101.7133905,3.1015753,2,Beverages,4.54,4.50-4.69,Moderate,"Noodles, Ice Cream, Chicken, Beverages, Rice Dishes, Pasta, Meat, Fish"
2215,2215,Empire sushi at sunway velocity shopping mall,https://foodpanda.my/restaurant/h8ke/empire-sushi-at-sunway-velocity-shopping-mall,"['Sushi', 'Japanese', 'Asian']",4.6,634,101.7243158,3.127368,1,Japanese,4.58,4.50-4.69,Cheap,"Sushi, Japanese, Asian"
2216,2216,Johnnys restaurant at aeon taman maluri,https://foodpanda.my/restaurant/s5rx/johnnys-restaurant-at-aeon-taman-maluri,"['Thai', 'Beverages', 'Malaysian food', 'Seafood']",4.6,2027,101.7278189,3.1251408,2,Thai,4.59,4.50-4.69,Moderate,"Thai, Beverages, Malaysian food, Seafood"
2217,2217,Tealive aeon taman maluri,https://foodpanda.my/restaurant/s1qo/tealive-aeon-taman-maluri,"['Halal', 'Beverages', 'Desserts', 'Asian']",4.6,1272,101.7281302,3.1254809,2,Beverages,4.59,4.50-4.69,Moderate,"Halal, Beverages, Desserts, Asian"
2218,2218,Pizza hut tmn maluri,https://foodpanda.my/restaurant/n0zd/pizza-hut-tmn-maluri,"['Halal', 'Italian', 'Pasta', 'Pizza', 'Burgers', 'Fast Food']",4.5,3606,101.729652,3.126146,2,Fast Food,4.5,4.50-4.69,Moderate,"Halal, Italian, Pasta, Pizza, Burgers, Fast Food"
2219,2219,Burger king aeon taman maluri,https://foodpanda.my/restaurant/q2oa/burger-king-aeon-taman-maluri,"['Halal', 'Burgers', 'Fast Food']",4.5,1967,101.72823715,3.12531795,3,Fast Food,4.5,4.50-4.69,Expensive,"Halal, Burgers, Fast Food"
2220,2220,Smoothies and shake lotuss cheras,https://foodpanda.my/restaurant/f6kv/smoothies-and-shake-lotuss-cheras,['Beverages'],4.6,68,101.7349639,3.0989504,2,Beverages,4.51,4.50-4.69,Moderate,Beverages
2221,2221,Restoran nasi kandar al amal at tesco cheras,https://foodpanda.my/restaurant/u5bc/restoran-nasi-kandar-al-amal-at-tesco-cheras,"['Rice Dishes', 'Indian', 'Malaysian food', 'Meat']",4.5,745,101.7348313,3.09993675,2,Mamak,4.49,4.30-4.49,Moderate,"Rice Dishes, Indian, Malaysian food, Meat"
2222,2222,Restoran makanan teow chew,https://foodpanda.my/restaurant/l9gr/restoran-makanan-teow-chew,"['Chicken', 'Rice Dishes', 'Chinese']",4.0,71,101.7432102,3.0895499,1,Chinese,4.26,4.00-4.29,Cheap,"Chicken, Rice Dishes, Chinese"
2223,2223,Restoran hajris,https://foodpanda.my/restaurant/o5wk/restoran-hajris,"['Rice Dishes', 'Malaysian food']",4.4,1141,101.71491646,3.11229472,2,Mamak,4.4,4.30-4.49,Moderate,"Rice Dishes, Malaysian food"
2224,2224,Deli2go and costa coffee at sh jalan cheras km 5 5,https://foodpanda.my/restaurant/i3uf/deli2go-and-costa-coffee-at-sh-jalan-cheras-km-5-5,['Cakes'],4.8,27,101.73280146,3.10502931,2,Beverages,4.52,4.50-4.69,Moderate,Cakes
2225,2225,Restoran al amal catering,https://foodpanda.my/restaurant/d0as/restoran-al-amal-catering,"['Rice Dishes', 'Indian']",4.4,218,101.7258373,3.0900935,3,Mamak,4.42,4.30-4.49,Expensive,"Rice Dishes, Indian"
2226,2226,The blend z,https://foodpanda.my/restaurant/s5vw/the-blend-z,['Desserts'],4.2,98,101.707376,3.1000604,1,International,4.33,4.30-4.49,Cheap,Desserts
2227,2227,Moo auan thai restaurant,https://foodpanda.my/restaurant/o7zv/moo-auan-thai-restaurant,"['Noodles', 'Thai', 'Beverages', 'Rice Dishes']",4.2,90,101.729511,3.121291,3,Thai,4.33,4.30-4.49,Expensive,"Noodles, Thai, Beverages, Rice Dishes"
2228,2228,Oiso korean restaurant leisure mall 1,https://foodpanda.my/restaurant/a0mt/oiso-korean-restaurant-leisure-mall-1,"['Noodles', 'Rice Dishes', 'Meat', 'Korean']",4.6,562,101.7422522,3.0907473,3,Korean,4.58,4.50-4.69,Expensive,"Noodles, Rice Dishes, Meat, Korean"
2229,2229,Home cafe 1,https://foodpanda.my/restaurant/n0yi/home-cafe-1,"['Italian', 'Pasta', 'Meat']",4.3,169,101.733122,3.101473,3,International,4.36,4.30-4.49,Expensive,"Italian, Pasta, Meat"
2230,2230,Master cook muslim chinese cuisine cheras ,https://foodpanda.my/restaurant/n7oa/master-cook-muslim-chinese-cuisine-cheras-,"['Noodles', 'Rice Dishes', 'Meat', 'Chinese', 'Fast Food']",4.4,1957,101.7133111,3.1004977,3,Chinese,4.4,4.30-4.49,Expensive,"Noodles, Rice Dishes, Meat, Chinese, Fast Food"
2231,2231,Chizu cheras leisure mall ,https://foodpanda.my/restaurant/g6tb/chizu-cheras-leisure-mall-,"['Cakes', 'Beverages', 'Desserts']",4.7,62,101.74175314,3.09082058,3,Beverages,4.55,4.50-4.69,Expensive,"Cakes, Beverages, Desserts"
2232,2232,Du men ,https://foodpanda.my/restaurant/e3tv/du-men-,['Asian'],4.1,224,101.7385398,3.0935857,2,Chinese,4.21,4.00-4.29,Moderate,Asian
2233,2233,Salt and spice 1 shamelin,https://foodpanda.my/restaurant/u2jt/salt-and-spice-1-shamelin,"['Noodles', 'Halal', 'Healthy Food', 'Rice Dishes', 'Malaysian food', 'Soups', 'Asian']",4.4,31,101.7402697,3.12154,3,International,4.44,4.30-4.49,Expensive,"Noodles, Halal, Healthy Food, Rice Dishes, Malaysian food, Soups, Asian"
2234,2234,Pak hailam kopitiam tesco extra cheras,https://foodpanda.my/restaurant/s2wi/pak-hailam-kopitiam-tesco-extra-cheras,['Malaysian food'],4.2,166,101.7349397,3.0993085,2,Malaysian,4.29,4.00-4.29,Moderate,Malaysian food
2235,2235,A1 bak kut teh,https://foodpanda.my/restaurant/o4ge/a1-bak-kut-teh,"['Rice Dishes', 'Chinese']",4.5,409,101.74001932,3.09887004,3,Chinese,4.49,4.30-4.49,Expensive,"Rice Dishes, Chinese"
2236,2236,Jom laksa kompleks permaisuri,https://foodpanda.my/restaurant/d2gc/jom-laksa-kompleks-permaisuri,"['Noodles', 'Chicken', 'Rice Dishes', 'Malaysian food']",4.2,259,101.7119457,3.1015797,3,Malay,4.27,4.00-4.29,Expensive,"Noodles, Chicken, Rice Dishes, Malaysian food"
2237,2237,Poppo kanteen 1,https://foodpanda.my/restaurant/s6lg/poppo-kanteen-1,['Asian'],4.5,871,101.7427839,3.0892554,2,Malaysian,4.49,4.30-4.49,Moderate,Asian
2238,2238,Restoran nasi kukus daun pisang,https://foodpanda.my/restaurant/j2gb/restoran-nasi-kukus-daun-pisang,"['Chicken', 'Rice Dishes', 'Malaysian food']",4.4,697,101.7146974,3.1006486,3,Malay,4.41,4.30-4.49,Expensive,"Chicken, Rice Dishes, Malaysian food"
2239,2239,Food empire mytown penang food,https://foodpanda.my/restaurant/u3nd/food-empire-mytown-penang-food,"['Noodles', 'Malaysian food', 'Meat']",3.7,14,101.7232169,3.1337982,3,Malay,4.36,4.30-4.49,Expensive,"Noodles, Malaysian food, Meat"
2240,2240,Order cafe,https://foodpanda.my/restaurant/q2dh/order-cafe,"['Noodles', 'Rice Dishes', 'Malaysian food', 'Meat']",4.9,13,101.742706,3.141739,3,Malay,4.5,4.50-4.69,Expensive,"Noodles, Rice Dishes, Malaysian food, Meat"
2241,2241,Walls ice cream lai heng trading,https://foodpanda.my/restaurant/lp52/walls-ice-cream-lai-heng-trading,"['Desserts', 'Asian']",4.8,173,101.7313555,3.1204118,3,Desserts,4.67,4.50-4.69,Expensive,"Desserts, Asian"
2242,2242,Restoran al amal maju taman jaya,https://foodpanda.my/restaurant/u0xo/restoran-al-amal-maju-taman-jaya,"['Noodles', 'Rice Dishes', 'Malaysian food']",4.7,1798,101.7243985,3.0946225,3,Mamak,4.69,4.50-4.69,Expensive,"Noodles, Rice Dishes, Malaysian food"
2243,2243,Baby cami sushi restaurant taman segar,https://foodpanda.my/restaurant/j9zz/baby-cami-sushi-restaurant-taman-segar,"['Beverages', 'Chicken', 'Rice Dishes', 'Japanese', 'Desserts']",4.7,1306,101.7424371,3.0895099,2,Japanese,4.68,4.50-4.69,Moderate,"Beverages, Chicken, Rice Dishes, Japanese, Desserts"
2244,2244,Warong bukit pandan,https://foodpanda.my/restaurant/dd5r/warong-bukit-pandan,"['Rice Dishes', 'Malaysian food', 'Meat']",3.6,3,101.7523921,3.106194,1,Malay,4.43,4.30-4.49,Cheap,"Rice Dishes, Malaysian food, Meat"
2245,2245,Pizza rembo,https://foodpanda.my/restaurant/cvik/pizza-rembo,"['Chicken', 'Malaysian food', 'Pizza']",5.0,2,101.7130556,3.0986944,2,American,4.46,4.30-4.49,Moderate,"Chicken, Malaysian food, Pizza"
2246,2246,Ayam gunting razakmas,https://foodpanda.my/restaurant/bv46/ayam-gunting-razakmas,"['Chicken', 'Malaysian food']",4.7,7,101.7220625,3.0924375,2,Fast Food,4.47,4.30-4.49,Moderate,"Chicken, Malaysian food"
2247,2247,Sis burgers 13,https://foodpanda.my/restaurant/ybml/sis-burgers-13,"['Chicken', 'Burgers']",5.0,10,101.7498699,3.1043035,2,American,4.5,4.50-4.69,Moderate,"Chicken, Burgers"
2248,2248,Homemade by mama,https://foodpanda.my/restaurant/ef6t/homemade-by-mama,['Fast Food'],4.0,13,101.75743714,3.11100199,2,Fast Food,4.4,4.30-4.49,Moderate,Fast Food
2249,2249,Hercaa ekocheras mall,https://foodpanda.my/restaurant/p3el/hercaa-ekocheras-mall,"['Beverages', 'Malaysian food']",4.5,314,101.7387435,3.09297795,3,Beverages,4.49,4.30-4.49,Expensive,"Beverages, Malaysian food"
2250,2250,Texas chicken aeon taman maluri,https://foodpanda.my/restaurant/duk7/texas-chicken-aeon-taman-maluri,"['Chicken', 'Halal', 'Rice Dishes', 'Fast Food']",4.6,125,101.7284939,3.1258,1,Fast Food,4.53,4.50-4.69,Cheap,"Chicken, Halal, Rice Dishes, Fast Food"
2251,2251,Restoran al amal,https://foodpanda.my/restaurant/n9wk/restoran-al-amal,"['Noodles', 'Rice Dishes', 'Indian', 'Malaysian food', 'Fish', 'Asian']",4.4,7153,101.72589033,3.09006324,2,Mamak,4.4,4.30-4.49,Moderate,"Noodles, Rice Dishes, Indian, Malaysian food, Fish, Asian"
2252,2252,Restoran taima hokkien mee cheras,https://foodpanda.my/restaurant/s122/restoran-taima-hokkien-mee-cheras,"['Noodles', 'Rice Dishes', 'Asian']",4.2,4,101.7352828,3.0893165,3,Chinese,4.44,4.30-4.49,Expensive,"Noodles, Rice Dishes, Asian"
2253,2253,Baan thai restaurant cheras,https://foodpanda.my/restaurant/cq8k/baan-thai-restaurant-cheras,"['Thai', 'Noodles', 'Chicken', 'Rice Dishes', 'Seafood', 'Meat', 'Soups']",4.7,10,101.7294375,3.1208125,3,Thai,4.47,4.30-4.49,Expensive,"Thai, Noodles, Chicken, Rice Dishes, Seafood, Meat, Soups"
2254,2254,Wheat and grill,https://foodpanda.my/restaurant/cj3r/wheat-and-grill,"['Beverages', 'Chicken', 'Malaysian food', 'Pasta']",4.4,134,101.7259059,3.1136347,3,International,4.42,4.30-4.49,Expensive,"Beverages, Chicken, Malaysian food, Pasta"
2255,2255,King tomyam 2,https://foodpanda.my/restaurant/rudi/king-tomyam-2,['Thai'],4.4,190,101.7318211,3.1186631,1,Malay,4.42,4.30-4.49,Cheap,Thai
2256,2256,Kfc cheras taman pertama,https://foodpanda.my/restaurant/n4kv/kfc-cheras-taman-pertama,"['Halal', 'Fast Food']",4.4,8343,101.73007001,3.11137153,3,Fast Food,4.4,4.30-4.49,Expensive,"Halal, Fast Food"
2257,2257,The chicken rice shop aeon taman maluri shopping centre,https://foodpanda.my/restaurant/x1um/the-chicken-rice-shop-aeon-taman-maluri-shopping-centre,"['Noodles', 'Chicken', 'Rice Dishes', 'Asian']",4.2,1178,101.72768125,3.12515076,3,Malaysian,4.22,4.00-4.29,Expensive,"Noodles, Chicken, Rice Dishes, Asian"
2258,2258,Nasi kandar ali signature taman pertama,https://foodpanda.my/restaurant/ku5g/nasi-kandar-ali-signature-taman-pertama,['Malaysian food'],4.5,18,101.72990055,3.1116614,2,Mamak,4.46,4.30-4.49,Moderate,Malaysian food
2259,2259,Restoran thara thai tomyam udang galah,https://foodpanda.my/restaurant/o8wg/restoran-thara-thai-tomyam-udang-galah,"['Thai', 'Rice Dishes', 'Fish', 'Soups']",4.4,1226,101.7305472,3.1166255,2,Malay,4.4,4.30-4.49,Moderate,"Thai, Rice Dishes, Fish, Soups"
2260,2260,Starbucks aeon maluri ,https://foodpanda.my/restaurant/s8fd/starbucks-aeon-maluri-,"['Cakes', 'Halal', 'Beverages', 'Sandwiches', 'Western']",4.6,1281,101.7278111,3.12521415,3,Beverages,4.59,4.50-4.69,Expensive,"Cakes, Halal, Beverages, Sandwiches, Western"
2261,2261,Selera timur tomyam,https://foodpanda.my/restaurant/p5yk/selera-timur-tomyam,"['Noodles', 'Thai', 'Rice Dishes']",4.3,994,101.724181,3.114446,2,Malay,4.31,4.30-4.49,Moderate,"Noodles, Thai, Rice Dishes"
2262,2262,Mz coconut shake,https://foodpanda.my/restaurant/viw1/mz-coconut-shake,"['Beverages', 'Chicken', 'Desserts', 'Fish']",4.4,126,101.7435367,3.1198671,1,Beverages,4.42,4.30-4.49,Cheap,"Beverages, Chicken, Desserts, Fish"
2263,2263,Pok nik nasi kukus ayam kampung cheras,https://foodpanda.my/restaurant/r9cw/pok-nik-nasi-kukus-ayam-kampung-cheras,"['Noodles', 'Beverages', 'Rice Dishes', 'Malaysian food', 'Meat']",4.5,2088,101.75017,3.103847,3,Malay,4.5,4.50-4.69,Expensive,"Noodles, Beverages, Rice Dishes, Malaysian food, Meat"
2264,2264,Restoran rasik,https://foodpanda.my/restaurant/n2zr/restoran-rasik,"['Chicken', 'Rice Dishes', 'Indian']",4.4,1444,101.73905477,3.13222192,2,Mamak,4.4,4.30-4.49,Moderate,"Chicken, Rice Dishes, Indian"
2265,2265,Tealive jalan perubatan 4 pandan indah,https://foodpanda.my/restaurant/b9yf/tealive-jalan-perubatan-4-pandan-indah,"['Halal', 'Beverages', 'Desserts', 'Asian']",4.7,1372,101.7510707,3.1280518,2,Beverages,4.68,4.50-4.69,Moderate,"Halal, Beverages, Desserts, Asian"
2266,2266,Burger king pandan indah,https://foodpanda.my/restaurant/q2fh/burger-king-pandan-indah,"['Halal', 'Fast Food']",4.5,4241,101.7520026,3.1287364,3,Fast Food,4.5,4.50-4.69,Expensive,"Halal, Fast Food"
2267,2267,Kcb burger joint,https://foodpanda.my/restaurant/x7vk/kcb-burger-joint,"['Chicken', 'Burgers']",4.6,445,101.75120225,3.11302247,1,American,4.57,4.50-4.69,Cheap,"Chicken, Burgers"
2268,2268,Hong kong sheng kee dessert eko cheras,https://foodpanda.my/restaurant/n7db/hong-kong-sheng-kee-dessert-eko-cheras,"['Malaysian food', 'Chinese', 'Asian']",4.3,915,101.73899841,3.09320998,2,Chinese,4.31,4.30-4.49,Moderate,"Malaysian food, Chinese, Asian"
2269,2269,Engi patisserie,https://foodpanda.my/restaurant/c9tu/engi-patisserie,"['Malaysian food', 'Desserts']",4.3,11,101.7356652,3.088615,3,Desserts,4.44,4.30-4.49,Expensive,"Malaysian food, Desserts"
2270,2270,The black whale taman segar hei jing,https://foodpanda.my/restaurant/p1tg/the-black-whale-taman-segar-hei-jing,"['Beverages', 'Desserts', 'Asian']",4.6,1436,101.743937,3.088882,3,Beverages,4.59,4.50-4.69,Expensive,"Beverages, Desserts, Asian"
2271,2271,Iconic food,https://foodpanda.my/restaurant/n7ba/iconic-food,"['Rice Dishes', 'Pasta', 'Chinese']",4.2,121,101.7186282,3.1229906,3,Malay,4.31,4.30-4.49,Expensive,"Rice Dishes, Pasta, Chinese"
2272,2272,Chicken plus sunway velocity,https://foodpanda.my/restaurant/q2tv/chicken-plus-sunway-velocity,"['Chicken', 'Korean']",4.7,1042,101.724072,3.1272959,2,International,4.68,4.50-4.69,Moderate,"Chicken, Korean"
2273,2273,Simple life healthy vegetarian restaurant sunway velocity,https://foodpanda.my/restaurant/m9gs/simple-life-healthy-vegetarian-restaurant-sunway-velocity,['Asian'],4.5,646,101.7244162,3.1273715,3,Malaysian,4.49,4.30-4.49,Expensive,Asian
2274,2274,Chun yang tea chun yang cha shi cheras,https://foodpanda.my/restaurant/q3ve/chun-yang-tea-chun-yang-cha-shi-cheras,['Asian'],4.7,926,101.74274345,3.0893106,3,Beverages,4.68,4.50-4.69,Expensive,Asian
2275,2275,Thye xiangtai xiang mei wei xiao chu atrestoran segar pertama,https://foodpanda.my/restaurant/z3oa/thye-xiangtai-xiang-mei-wei-xiao-chu-atrestoran-segar-pertama,"['Meat', 'Chinese']",4.2,37,101.7434084,3.0884672,3,Chinese,4.38,4.30-4.49,Expensive,"Meat, Chinese"
2276,2276,Chee chicken village restaurant cheras,https://foodpanda.my/restaurant/a2pp/chee-chicken-village-restaurant-cheras,"['Snacks', 'Rice Dishes', 'Chinese']",4.7,19,101.7429215,3.1136302,3,Chinese,4.49,4.30-4.49,Expensive,"Snacks, Rice Dishes, Chinese"
2277,2277,Lokcing dan sosej bakar apih tesco ampang,https://foodpanda.my/restaurant/p5v2/lokcing-dan-sosej-bakar-apih-tesco-ampang,"['Chicken', 'Malaysian food']",5.0,3,101.7453869,3.0942207,1,Malay,4.47,4.30-4.49,Cheap,"Chicken, Malaysian food"
2278,2278,Mini turnip cake pandan perdana atrestaurant good friends,https://foodpanda.my/restaurant/vh8k/mini-turnip-cake-pandan-perdana-atrestaurant-good-friends,"['Snacks', 'Chinese']",0.0,0,101.7429053,3.1208933,1,Desserts,0.0,No rating,Cheap,"Snacks, Chinese"
2279,2279,Restaurant san gong li,https://foodpanda.my/restaurant/qbre/restaurant-san-gong-li,"['Noodles', 'Beverages', 'Rice Dishes', 'Asian']",4.8,66,101.7420126,3.1205391,2,Chinese,4.59,4.50-4.69,Moderate,"Noodles, Beverages, Rice Dishes, Asian"
2280,2280,Nasi ayam pak tam,https://foodpanda.my/restaurant/at8k/nasi-ayam-pak-tam,"['Chicken', 'Rice Dishes', 'Desserts', 'Asian']",4.3,221,101.7446108,3.1218394,2,Malay,4.35,4.30-4.49,Moderate,"Chicken, Rice Dishes, Desserts, Asian"
2281,2281,Rojak buah kuah power,https://foodpanda.my/restaurant/izb8/rojak-buah-kuah-power,"['Seafood', 'Asian']",4.1,57,101.752148,3.1160959,2,Mamak,4.32,4.30-4.49,Moderate,"Seafood, Asian"
2282,2282,Nenda by sarimah,https://foodpanda.my/restaurant/n0sm/nenda-by-sarimah,"['European', 'Malaysian food', 'Fish']",4.6,4277,101.7534,3.111169,2,Malay,4.6,4.50-4.69,Moderate,"European, Malaysian food, Fish"
2283,2283,Tai chao at one shamelin food court,https://foodpanda.my/restaurant/zda5/tai-chao-at-one-shamelin-food-court,"['Noodles', 'Chicken', 'Rice Dishes', 'Meat', 'Soups', 'Chinese']",4.3,70,101.7396884,3.1209772,2,Chinese,4.39,4.30-4.49,Moderate,"Noodles, Chicken, Rice Dishes, Meat, Soups, Chinese"
2284,2284,Jemah popia,https://foodpanda.my/restaurant/v3pb/jemah-popia,"['Snacks', 'Malaysian food']",4.5,245,101.751332,3.1150798,2,Malay,4.49,4.30-4.49,Moderate,"Snacks, Malaysian food"
2285,2285,Burgers hunter,https://foodpanda.my/restaurant/r466/burgers-hunter,"['Chicken', 'Meat', 'Burgers']",4.2,68,101.7396505,3.12052795,1,American,4.35,4.30-4.49,Cheap,"Chicken, Meat, Burgers"
2286,2286,Kak muna ayam penyet,https://foodpanda.my/restaurant/r2et/kak-muna-ayam-penyet,"['Noodles', 'Rice Dishes', 'Malaysian food']",4.2,468,101.742496,3.120956,2,Malay,4.24,4.00-4.29,Moderate,"Noodles, Rice Dishes, Malaysian food"
2287,2287,Restoran chit chat joanne recipes,https://foodpanda.my/restaurant/xcdh/restoran-chit-chat-joanne-recipes,"['Noodles', 'Chicken', 'Rice Dishes', 'Asian']",4.4,20,101.7427331,3.1197867,1,Chinese,4.44,4.30-4.49,Cheap,"Noodles, Chicken, Rice Dishes, Asian"
2288,2288,Pau sedap bao hao shi,https://foodpanda.my/restaurant/lwev/pau-sedap-bao-hao-shi,['Chinese'],5.0,2,101.74306018,3.11947143,1,Chinese,4.46,4.30-4.49,Cheap,Chinese
